Language,City,Venue,Show Time,Total Seats,Booked Seats,Occupancy (%),Booked Collection (₹),Total Collection (₹),Avg Ticket Price (₹)
"Tamil","Bengaluru","V Cinemas: T.C Palya Main Road, Ramamurthy Nagar","10:00 PM","114","92","80.70%","28950.00","37050.00","325.00"
"Tamil","Bengaluru","Vaibhav Digital 4k Dolby 7.1: Sanjaynagar","08:00 AM","964","193","20.02%","43800.00","216900.00","225.00"
"Tamil","Bengaluru","Vaibhav Digital 4k Dolby 7.1: Sanjaynagar","11:00 AM","964","377","39.11%","106500.00","265100.00","275.00"
"Tamil","Bengaluru","Vaibhav Digital 4k Dolby 7.1: Sanjaynagar","10:00 PM","964","416","43.15%","117800.00","265100.00","275.00"
"Tamil","Bengaluru","Vainidhi Digital 4K Dolby 7.1 (A/C): Singapura","10:30 AM","597","12","2.01%","2700.00","134325.00","225.00"
"Tamil","Bengaluru","Vainidhi Digital 4K Dolby 7.1 (A/C): Singapura","02:00 PM","597","29","4.86%","6700.00","134325.00","225.00"
"Tamil","Bengaluru","Vainidhi Digital 4K Dolby 7.1 (A/C): Singapura","05:30 PM","597","53","8.88%","12550.00","134325.00","225.00"
"Tamil","Bengaluru","Vainidhi Digital 4K Dolby 7.1 (A/C): Singapura","09:00 PM","597","22","3.69%","5350.00","134325.00","225.00"
"Tamil","Bengaluru","Vaishnavi & Vaibhavi Cinemas RGB Laser Uttarahalli","09:40 AM","456","24","5.26%","6250.00","121600.00","266.67"
"Tamil","Bengaluru","Vaishnavi & Vaibhavi Cinemas RGB Laser Uttarahalli","01:00 PM","456","74","16.23%","20250.00","121600.00","266.67"
"Tamil","Bengaluru","Vaishnavi & Vaibhavi Cinemas RGB Laser Uttarahalli","04:05 PM","456","38","8.33%","10950.00","121600.00","266.67"
"Tamil","Bengaluru","Vaishnavi & Vaibhavi Cinemas RGB Laser Uttarahalli","07:10 PM","456","41","8.99%","11550.00","121600.00","266.67"
"Tamil","Bengaluru","Vaishnavi & Vaibhavi Cinemas RGB Laser Uttarahalli","10:20 PM","456","30","6.58%","8450.00","121600.00","266.67"
"Tamil","Bengaluru","Veerabhadreshwara Theatre 4KDOLBY 7.1 Kamala Nagar","10:15 AM","707","157","22.21%","26200.00","123725.00","175.00"
"Tamil","Bengaluru","Veerabhadreshwara Theatre 4KDOLBY 7.1 Kamala Nagar","10:00 PM","707","201","28.43%","33500.00","123725.00","175.00"
"Tamil","Bengaluru","Venkateshwara Digital 4K Dolby Atmos A/C: Kengeri","10:30 AM","690","209","30.29%","41800.00","138000.00","200.00"
"Tamil","Bengaluru","Venkateshwara Digital 4K Dolby Atmos A/C: Kengeri","02:00 PM","690","182","26.38%","36400.00","138000.00","200.00"
"Tamil","Bengaluru","Venkateshwara Digital 4K Dolby Atmos A/C: Kengeri","05:30 PM","690","220","31.88%","44000.00","138000.00","200.00"
"Tamil","Bengaluru","Venkateshwara Digital 4K Dolby Atmos A/C: Kengeri","09:00 PM","690","159","23.04%","31800.00","138000.00","200.00"
"Tamil","Bengaluru","Venkateshwara Theatre - Konappana Agrahara (E.City","09:30 AM","454","266","58.59%","64000.00","102150.00","225.00"
"Tamil","Bengaluru","Venkateshwara Theatre - Konappana Agrahara (E.City","04:00 PM","423","309","73.05%","73850.00","95175.00","225.00"
"Tamil","Bengaluru","Venkateshwara Theatre - Konappana Agrahara (E.City","07:10 PM","423","315","74.47%","74600.00","95175.00","225.00"
"Tamil","Bengaluru","Victory Cinema Barco-4K RGB-Laser: Kamakshipalya","09:15 AM","505","104","20.59%","30680.00","148975.00","295.00"
"Tamil","Bengaluru","Victory Cinema Barco-4K RGB-Laser: Kamakshipalya","12:30 PM","505","200","39.60%","59000.00","148975.00","295.00"
"Tamil","Bengaluru","Victory Cinema Barco-4K RGB-Laser: Kamakshipalya","04:00 PM","505","269","53.27%","79355.00","148975.00","295.00"
"Tamil","Bengaluru","Victory Cinema Barco-4K RGB-Laser: Kamakshipalya","07:15 PM","505","270","53.47%","79650.00","148975.00","295.00"
"Tamil","Bengaluru","Victory Cinema Barco-4K RGB-Laser: Kamakshipalya","10:45 PM","505","242","47.92%","71390.00","148975.00","295.00"
"Tamil","Bengaluru","Vinayaka Cinemas 4K Dolby 11.5 A/C 3D: Harinagar","10:00 AM","544","114","20.96%","23500.00","122400.00","225.00"
"Tamil","Bengaluru","Vinayaka Cinemas 4K Dolby 11.5 A/C 3D: Harinagar","01:00 PM","544","135","24.82%","27950.00","122400.00","225.00"
"Tamil","Bengaluru","Vinayaka Cinemas 4K Dolby 11.5 A/C 3D: Harinagar","07:00 PM","544","162","29.78%","33950.00","122400.00","225.00"
"Tamil","Bengaluru","Vinayaka Cinemas 4K Dolby 11.5 A/C 3D: Harinagar","10:15 PM","544","103","18.93%","21250.00","122400.00","225.00"
"Tamil","Bengaluru","VR Cinemas 4K A/C 7.1 Dolby Atmos: Mallathalli","10:15 AM","537","3","0.56%","600.00","120825.00","225.00"
"Tamil","Bengaluru","VR Cinemas 4K A/C 7.1 Dolby Atmos: Mallathalli","07:15 PM","537","3","0.56%","600.00","120825.00","225.00"
"Tamil","Bengaluru","VR Cinemas 4K A/C 7.1 Dolby Atmos: Mallathalli","10:30 PM","537","0","0.00%","0.00","120825.00","225.00"
"Tamil","Mysore","DRC Cinemas: BM Habitat Mall","08:30 AM","243","75","30.86%","22800.00","109350.00","450.00"
"Tamil","Mysore","DRC Cinemas: BM Habitat Mall","11:55 AM","243","180","74.07%","60300.00","109350.00","450.00"
"Tamil","Mysore","DRC Cinemas: BM Habitat Mall","03:25 PM","243","184","75.72%","61500.00","109350.00","450.00"
"Tamil","Mysore","DRC Cinemas: BM Habitat Mall","03:30 PM","249","164","65.86%","52500.00","112050.00","450.00"
"Tamil","Mysore","DRC Cinemas: BM Habitat Mall","06:45 PM","243","177","72.84%","59400.00","109350.00","450.00"
"Tamil","Mysore","DRC Cinemas: BM Habitat Mall","10:10 PM","243","173","71.19%","57900.00","109350.00","450.00"
"Tamil","Mysore","DRC Cinemas: BM Habitat Mall","10:30 PM","201","42","20.90%","13100.00","70350.00","350.00"
"Tamil","Mysore","INOX: Centro, Mysore","08:50 AM","127","8","6.30%","2400.00","38100.00","300.00"
"Tamil","Mysore","INOX: Centro, Mysore","11:15 AM","126","26","20.63%","7800.00","37800.00","300.00"
"Tamil","Mysore","INOX: Centro, Mysore","12:15 PM","119","21","17.65%","6300.00","35700.00","300.00"
"Tamil","Mysore","INOX: Centro, Mysore","03:40 PM","119","11","9.24%","3300.00","35700.00","300.00"
"Tamil","Mysore","INOX: Centro, Mysore","06:05 PM","126","24","19.05%","7200.00","37800.00","300.00"
"Tamil","Mysore","INOX: Centro, Mysore","07:05 PM","127","15","11.81%","4500.00","38100.00","300.00"
"Tamil","Mysore","INOX: Centro, Mysore","09:30 PM","126","25","19.84%","7500.00","37800.00","300.00"
"Tamil","Mysore","INOX: Centro, Mysore","10:30 PM","119","10","8.40%","3000.00","35700.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","08:00 AM","278","12","4.32%","3600.00","83400.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","08:50 AM","278","15","5.40%","4500.00","83400.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","12:15 PM","278","72","25.90%","21600.00","83400.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","02:50 PM","278","89","32.01%","26700.00","83400.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","03:40 PM","268","69","25.75%","20700.00","80400.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","06:15 PM","266","88","33.08%","26400.00","79800.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","07:05 PM","268","98","36.57%","29400.00","80400.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","09:40 PM","266","76","28.57%","22800.00","79800.00","300.00"
"Tamil","Mysore","INOX: Mall of Mysuru","10:30 PM","268","38","14.18%","11400.00","80400.00","300.00"
"Tamil","Mysore","Mysuru VISION Cinemas, Behind GRS Fantasy Park","10:00 AM","286","14","4.90%","2800.00","57200.00","200.00"
"Tamil","Mysore","Mysuru VISION Cinemas, Behind GRS Fantasy Park","03:40 PM","206","9","4.37%","2250.00","51500.00","250.00"
"Tamil","Mysore","Mysuru VISION Cinemas, Behind GRS Fantasy Park","06:35 PM","187","8","4.28%","2000.00","46750.00","250.00"
"Tamil","Mysore","Mysuru VISION Cinemas, Behind GRS Fantasy Park","09:40 PM","206","0","0.00%","0.00","51500.00","250.00"
"Tamil","Mysore","PVR: Garuda Mall, Albert Victor Road, Mysuru","08:40 AM","263","8","3.04%","2800.00","109583.33","416.67"
"Tamil","Mysore","PVR: Garuda Mall, Albert Victor Road, Mysuru","09:40 AM","257","11","4.28%","3300.00","98516.67","383.33"
"Tamil","Mysore","PVR: Garuda Mall, Albert Victor Road, Mysuru","12:05 PM","263","49","18.63%","16950.00","100816.67","383.33"
"Tamil","Mysore","PVR: Garuda Mall, Albert Victor Road, Mysuru","03:30 PM","255","29","11.37%","9200.00","97750.00","383.33"
"Tamil","Mysore","PVR: Garuda Mall, Albert Victor Road, Mysuru","03:55 PM","257","19","7.39%","7200.00","98516.67","383.33"
"Tamil","Mysore","PVR: Garuda Mall, Albert Victor Road, Mysuru","06:55 PM","263","58","22.05%","18650.00","100816.67","383.33"
"Tamil","Mysore","PVR: Garuda Mall, Albert Victor Road, Mysuru","10:20 PM","255","23","9.02%","7650.00","97750.00","383.33"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","08:10 AM","152","18","11.84%","5400.00","45600.00","300.00"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","08:40 AM","338","36","10.65%","11200.00","146466.67","433.33"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","09:55 AM","152","47","30.92%","14100.00","45600.00","300.00"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","12:05 PM","338","119","35.21%","40900.00","146466.67","433.33"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","03:00 PM","152","43","28.29%","12900.00","45600.00","300.00"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","03:15 PM","134","33","24.63%","9900.00","40200.00","300.00"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","03:30 PM","338","157","46.45%","53100.00","146466.67","433.33"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","06:25 PM","152","49","32.24%","14700.00","45600.00","300.00"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","06:55 PM","338","160","47.34%","54000.00","146466.67","433.33"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","09:30 PM","134","46","34.33%","13800.00","40200.00","300.00"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","09:50 PM","152","38","25.00%","11400.00","45600.00","300.00"
"Tamil","Mysore","PVR: Nexus Mall Centre City, Mysuru","10:20 PM","338","122","36.09%","43000.00","146466.67","433.33"
"Tamil","Mysore","Rajkamal Digital 2K Laser Projection: Mysore","10:15 AM","882","8","0.91%","1350.00","154350.00","175.00"
"Tamil","Mysore","Rajkamal Digital 2K Laser Projection: Mysore","01:30 PM","882","9","1.02%","1750.00","154350.00","175.00"
"Tamil","Mysore","Rajkamal Digital 2K Laser Projection: Mysore","04:45 PM","882","7","0.79%","1400.00","154350.00","175.00"
"Tamil","Mysore","Rajkamal Digital 2K Laser Projection: Mysore","08:00 PM","882","21","2.38%","3900.00","154350.00","175.00"
"Tamil","Mysore","Woodlands Digital 2K Cinema: Mysuru","10:00 AM","975","13","1.33%","2450.00","170625.00","175.00"
"Tamil","Mysore","Woodlands Digital 2K Cinema: Mysuru","01:30 PM","975","23","2.36%","4550.00","170625.00","175.00"
"Tamil","Mysore","Woodlands Digital 2K Cinema: Mysuru","05:00 PM","975","25","2.56%","4850.00","170625.00","175.00"
"Tamil","Mysore","Woodlands Digital 2K Cinema: Mysuru","08:15 PM","975","29","2.97%","5250.00","170625.00","175.00"
"Tamil","Hubli","Cinepolis: Urban Oasis Mall, Hubli","08:10 AM","275","13","4.73%","3130.00","63250.00","230.00"
"Tamil","Hubli","Cinepolis: Urban Oasis Mall, Hubli","11:45 AM","275","21","7.64%","5250.00","63250.00","230.00"
"Tamil","Hubli","Cinepolis: Urban Oasis Mall, Hubli","03:20 PM","275","11","4.00%","2750.00","63250.00","230.00"
"Tamil","Hubli","Cinepolis: Urban Oasis Mall, Hubli","06:55 PM","275","12","4.36%","3000.00","63250.00","230.00"
"Tamil","Hubli","Cinepolis: Urban Oasis Mall, Hubli","10:30 PM","275","13","4.73%","3130.00","63250.00","230.00"
"Tamil","Hubli","Laxmi Citypride Multiplex: Laxmi Mall, Hubli","03:45 PM","146","8","5.48%","2330.00","36013.33","246.67"
"Tamil","Hubli","Laxmi Citypride Multiplex: Laxmi Mall, Hubli","06:45 PM","127","12","9.45%","2760.00","31326.67","246.67"
"Tamil","Shivamogga","Bharath Cinemas: Shivamogga","10:30 AM","219","39","17.81%","11150.00","71175.00","325.00"
"Tamil","Shivamogga","Bharath Cinemas: Shivamogga","01:00 PM","190","80","42.11%","24250.00","61750.00","325.00"
"Tamil","Shivamogga","Bharath Cinemas: Shivamogga","04:30 PM","219","81","36.99%","24100.00","71175.00","325.00"
"Tamil","Shivamogga","Bharath Cinemas: Shivamogga","07:00 PM","190","71","37.37%","22250.00","61750.00","325.00"
"Tamil","Shivamogga","Bharath Cinemas: Shivamogga","10:30 PM","194","111","57.22%","32450.00","51733.33","266.67"
"Tamil","Shivamogga","Mallikarjuna Theatre: Shivamogga","10:30 AM","504","4","0.79%","650.00","88200.00","175.00"
"Tamil","Shivamogga","Mallikarjuna Theatre: Shivamogga","01:45 PM","504","19","3.77%","3500.00","88200.00","175.00"
"Tamil","Shivamogga","Mallikarjuna Theatre: Shivamogga","05:45 PM","504","28","5.56%","5200.00","88200.00","175.00"
"Tamil","Shivamogga","Mallikarjuna Theatre: Shivamogga","09:00 PM","504","13","2.58%","2600.00","88200.00","175.00"
"Tamil","Tumkur","INOX: S Mall, Tumakuru","08:40 AM","312","10","3.21%","3000.00","104000.00","333.33"
"Tamil","Tumkur","INOX: S Mall, Tumakuru","09:55 AM","140","13","9.29%","3250.00","35000.00","250.00"
"Tamil","Tumkur","INOX: S Mall, Tumakuru","12:05 PM","330","75","22.73%","21500.00","110000.00","333.33"
"Tamil","Tumkur","INOX: S Mall, Tumakuru","03:30 PM","330","71","21.52%","19750.00","110000.00","333.33"
"Tamil","Tumkur","INOX: S Mall, Tumakuru","06:55 PM","330","118","35.76%","33250.00","110000.00","333.33"
"Tamil","Tumkur","INOX: S Mall, Tumakuru","10:20 PM","330","62","18.79%","19250.00","110000.00","333.33"
"Tamil","Kundapura","Bharath Cinemas: Kundapura","03:45 PM","96","59","61.46%","14550.00","22400.00","233.33"
"Tamil","Manipal","Bharath Cinemas: Canara Mall, Manipal","10:00 AM","134","23","17.16%","7500.00","49133.33","366.67"
"Tamil","Manipal","Bharath Cinemas: Canara Mall, Manipal","04:00 PM","134","55","41.04%","18300.00","49133.33","366.67"
"Tamil","Manipal","Bharath Cinemas: Canara Mall, Manipal","07:15 PM","134","19","14.18%","6300.00","49133.33","366.67"
"Tamil","Manipal","Bharath Cinemas: Canara Mall, Manipal","10:30 PM","134","19","14.18%","6900.00","49133.33","366.67"
"Tamil","Manipal","Bharath Cinemas: City Centre Mall, Udupi","07:15 PM","112","18","16.07%","3600.00","22400.00","200.00"
"Tamil","Manipal","Bharath Cinemas: City Centre Mall, Udupi","10:30 PM","112","17","15.18%","3400.00","22400.00","200.00"
"Tamil","Manipal","INOX: Manipal Central Cinemas","08:50 AM","207","29","14.01%","8300.00","60720.00","293.33"
"Tamil","Manipal","INOX: Manipal Central Cinemas","12:15 PM","207","54","26.09%","14900.00","65550.00","316.67"
"Tamil","Manipal","INOX: Manipal Central Cinemas","03:40 PM","224","89","39.73%","24850.00","70933.33","316.67"
"Tamil","Manipal","INOX: Manipal Central Cinemas","07:05 PM","207","60","28.99%","16400.00","65550.00","316.67"
"Tamil","Manipal","INOX: Manipal Central Cinemas","10:30 PM","207","60","28.99%","17000.00","65550.00","316.67"
"Tamil","Mangalore","Bharath Cinemas: Bearys Turning Point, Deralakatte","09:45 AM","205","9","4.39%","2250.00","51250.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bearys Turning Point, Deralakatte","11:30 AM","120","5","4.17%","1250.00","30000.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bearys Turning Point, Deralakatte","01:00 PM","205","7","3.41%","1750.00","51250.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bearys Turning Point, Deralakatte","04:00 PM","205","18","8.78%","4500.00","51250.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bearys Turning Point, Deralakatte","07:15 PM","205","11","5.37%","2750.00","51250.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bearys Turning Point, Deralakatte","10:30 PM","205","10","4.88%","2500.00","51250.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bharath Mall, Bejai, Mangaluru","09:45 AM","228","14","6.14%","3500.00","57000.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bharath Mall, Bejai, Mangaluru","01:00 PM","228","17","7.46%","4250.00","57000.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bharath Mall, Bejai, Mangaluru","04:00 PM","228","25","10.96%","6250.00","57000.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bharath Mall, Bejai, Mangaluru","07:15 PM","228","24","10.53%","6000.00","57000.00","250.00"
"Tamil","Mangalore","Bharath Cinemas: Bharath Mall, Bejai, Mangaluru","10:30 PM","228","30","13.16%","7500.00","57000.00","250.00"
"Tamil","Mangalore","Cine Galaxy: Surathkal, Mangalore","09:20 AM","124","6","4.84%","1200.00","24800.00","200.00"
"Tamil","Mangalore","Cine Galaxy: Surathkal, Mangalore","12:30 PM","124","8","6.45%","2000.00","31000.00","250.00"
"Tamil","Mangalore","Cine Galaxy: Surathkal, Mangalore","03:40 PM","124","22","17.74%","5500.00","31000.00","250.00"
"Tamil","Mangalore","Cine Galaxy: Surathkal, Mangalore","06:50 PM","124","19","15.32%","4750.00","31000.00","250.00"
"Tamil","Mangalore","Cine Galaxy: Surathkal, Mangalore","10:00 PM","124","20","16.13%","5000.00","31000.00","250.00"
"Tamil","Mangalore","Cine Galaxy: Surathkal, Mangalore","10:30 PM","129","17","13.18%","4250.00","32250.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","08:10 AM","358","10","2.79%","2500.00","89500.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","08:25 AM","219","14","6.39%","3500.00","54750.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","09:00 AM","67","2","2.99%","1000.00","26800.00","400.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","11:45 AM","358","88","24.58%","22000.00","89500.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","03:15 PM","219","41","18.72%","10250.00","54750.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","03:20 PM","358","67","18.72%","16750.00","89500.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","06:50 PM","219","20","9.13%","5000.00","54750.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","06:55 PM","358","40","11.17%","10000.00","89500.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","10:20 PM","219","29","13.24%","7250.00","54750.00","250.00"
"Tamil","Mangalore","Cinepolis: City Centre Mall, Mangaluru","10:30 PM","358","25","6.98%","6250.00","89500.00","250.00"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","08:20 AM","262","8","3.05%","2000.00","87333.33","333.33"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","08:30 AM","79","13","16.46%","3250.00","19750.00","250.00"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","08:50 AM","253","11","4.35%","3250.00","84333.33","333.33"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","12:15 PM","262","44","16.79%","13000.00","87333.33","333.33"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","03:10 PM","262","31","11.83%","9000.00","87333.33","333.33"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","03:40 PM","253","38","15.02%","11000.00","84333.33","333.33"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","06:35 PM","254","25","9.84%","9250.00","84666.67","333.33"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","07:05 PM","253","25","9.88%","7000.00","84333.33","333.33"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","10:00 PM","254","13","5.12%","4500.00","84666.67","333.33"
"Tamil","Mangalore","PVR: Nexus Mall, Pandeshwar, Mangalore","10:30 PM","253","17","6.72%","4250.00","84333.33","333.33"
"Tamil","Mangalore","Suchitra Prabhat Cinemas: 4K RGB Laser Dolby Atmos","09:45 AM","806","3","0.37%","620.00","147766.67","183.33"
"Tamil","Mangalore","Suchitra Prabhat Cinemas: 4K RGB Laser Dolby Atmos","01:15 PM","806","9","1.12%","1740.00","147766.67","183.33"
"Tamil","Mangalore","Suchitra Prabhat Cinemas: 4K RGB Laser Dolby Atmos","07:05 PM","536","28","5.22%","5560.00","98266.67","183.33"
"Tamil","Mangalore","Suchitra Prabhat Cinemas: 4K RGB Laser Dolby Atmos","10:00 PM","806","25","3.10%","4820.00","147766.67","183.33"
"Tamil","Davangere","Trinetra Cinema 4K RGB Laser Dolby Atmos Davangere","10:45 AM","695","2","0.29%","400.00","121625.00","175.00"
"Tamil","Davangere","Trinetra Cinema 4K RGB Laser Dolby Atmos Davangere","06:00 PM","695","17","2.45%","3250.00","121625.00","175.00"
"Tamil","Bhadravati","Sathya A/C Theatre: Bhadravati","02:15 PM","146","3","2.05%","450.00","18980.00","130.00"
"Tamil","Bhadravati","Sathya A/C Theatre: Bhadravati","06:00 PM","146","27","18.49%","4050.00","18980.00","130.00"
"Tamil","Bhadravati","Sathya A/C Theatre: Bhadravati","09:15 PM","146","12","8.22%","1320.00","18980.00","130.00"
"Tamil","Hospet","Saraswathi Picture Palace: Hospet","10:00 AM","404","42","10.40%","12600.00","121200.00","300.00"
"Tamil","Bengaluru","Amruth Digital 2K A/C Cinema: Lingarajapuram","09:30 AM","738","16","2.17%","3430.00","151290.00","205.00"
"Tamil","Bengaluru","Amruth Digital 2K A/C Cinema: Lingarajapuram","12:40 PM","738","21","2.85%","5750.00","202950.00","275.00"
"Tamil","Bengaluru","Amruth Digital 2K A/C Cinema: Lingarajapuram","03:50 PM","738","66","8.94%","18900.00","202950.00","275.00"
"Tamil","Bengaluru","Amruth Digital 2K A/C Cinema: Lingarajapuram","07:00 PM","738","34","4.61%","9200.00","202950.00","275.00"
"Tamil","Bengaluru","Amruth Digital 2K A/C Cinema: Lingarajapuram","10:10 PM","738","30","4.07%","8600.00","202950.00","275.00"
"Tamil","Bengaluru","Anjan Digital 4K A/C Cinema: Magadi Road","11:15 AM","929","245","26.37%","53300.00","209025.00","225.00"
"Tamil","Bengaluru","Anjan Digital 4K A/C Cinema: Magadi Road","03:05 PM","929","441","47.47%","96600.00","209025.00","225.00"
"Tamil","Bengaluru","Anjan Digital 4K A/C Cinema: Magadi Road","06:45 PM","929","462","49.73%","99250.00","209025.00","225.00"
"Tamil","Bengaluru","Anjan Digital 4K A/C Cinema: Magadi Road","10:25 PM","929","213","22.93%","45850.00","209025.00","225.00"
"Tamil","Bengaluru","Aruna Theatre A/C 4K 7.1 Dolby 3D: Srirampuram","10:00 AM","897","3","0.33%","600.00","201825.00","225.00"
"Tamil","Bengaluru","Aruna Theatre A/C 4K 7.1 Dolby 3D: Srirampuram","01:10 PM","897","13","1.45%","2950.00","201825.00","225.00"
"Tamil","Bengaluru","Aruna Theatre A/C 4K 7.1 Dolby 3D: Srirampuram","04:20 PM","897","7","0.78%","1400.00","201825.00","225.00"
"Tamil","Bengaluru","Aruna Theatre A/C 4K 7.1 Dolby 3D: Srirampuram","07:30 PM","897","12","1.34%","2650.00","201825.00","225.00"
"Tamil","Bengaluru","Aruna Theatre A/C 4K 7.1 Dolby 3D: Srirampuram","10:30 PM","897","0","0.00%","0.00","201825.00","225.00"
"Tamil","Bengaluru","Ashoka Cinemas - Dolby Laser: Chikkabanavara","09:45 AM","407","6","1.47%","1300.00","91575.00","225.00"
"Tamil","Bengaluru","Ashoka Cinemas - Dolby Laser: Chikkabanavara","01:00 PM","407","22","5.41%","5250.00","91575.00","225.00"
"Tamil","Bengaluru","Ashoka Cinemas - Dolby Laser: Chikkabanavara","10:30 PM","407","9","2.21%","2250.00","91575.00","225.00"
"Tamil","Bengaluru","Bharathi Theatre (Peenya) A/C 4K 7.1 Dolby Digital","10:00 AM","819","74","9.04%","13100.00","143325.00","175.00"
"Tamil","Bengaluru","Bharathi Theatre (Peenya) A/C 4K 7.1 Dolby Digital","10:15 PM","819","55","6.72%","9000.00","143325.00","175.00"
"Tamil","Bengaluru","Brundha RGB Laser 4K Projection: Hongasandra DMart","09:40 AM","708","453","63.98%","132300.00","177000.00","250.00"
"Tamil","Bengaluru","Brundha RGB Laser 4K Projection: Hongasandra DMart","04:10 PM","708","575","81.21%","166300.00","177000.00","250.00"
"Tamil","Bengaluru","Brundha RGB Laser 4K Projection: Hongasandra DMart","10:20 PM","708","526","74.29%","155300.00","177000.00","250.00"
"Tamil","Bengaluru","Chandrodaya Digital 4K Cinema: Vidyapeeta Circle","10:30 AM","695","19","2.73%","4500.00","173750.00","250.00"
"Tamil","Bengaluru","Chandrodaya Digital 4K Cinema: Vidyapeeta Circle","01:30 PM","695","48","6.91%","10850.00","173750.00","250.00"
"Tamil","Bengaluru","Chandrodaya Digital 4K Cinema: Vidyapeeta Circle","10:00 PM","695","17","2.45%","3600.00","173750.00","250.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","09:30 AM","194","39","20.10%","19500.00","97000.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","09:50 AM","193","73","37.82%","36500.00","96500.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","12:40 PM","194","72","37.11%","36000.00","97000.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","01:00 PM","193","94","48.70%","47000.00","96500.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","03:50 PM","194","109","56.19%","54500.00","97000.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","04:10 PM","193","101","52.33%","50500.00","96500.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","07:00 PM","194","117","60.31%","58500.00","97000.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","07:20 PM","193","110","56.99%","55000.00","96500.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","10:10 PM","194","79","40.72%","39500.00","97000.00","500.00"
"Tamil","Bengaluru","Cinephile HSR Layout: PNR Felicity Mall Haralur Rd","10:30 PM","193","46","23.83%","23000.00","96500.00","500.00"
